"indice_tiempo","partida","valor"
"2018-04-01","0407 - Huevos de ave con cascara (cascarsn), frescos, conservados o cocidos.","0"
"2018-04-01","0408 - Huevos de ave sin cascara (cascaron) y yemas de huevo, frescos, secos, cocidos en agua o vapor, moldeados, congelados o conservados de otro modo, incluso con adicion de azucar u otro edulcorante.","743"
"2018-04-01","0409 - Miel natural.","19925"
"2018-04-01","0504 - Tripas, vejigas y estomagos de animales, excepto los de pescado, enteros o en trozos, frescos, refrigerados, congelados, salados o en salmuera, secos o ahumados.","3978"
"2018-04-01","0505 - Pieles y demas partes de ave, con sus plumas o su plumon, plumas y partes de plumas (incluso recortadas) y plumon, en bruto o simplemente limpiados, desinfectados o preparados para su conservacion; polvo y desperdicios de plumas o de partes de plumas.","922"
"2018-04-01","0506 - Huesos y nucleos corneos, en bruto, desgrasados, simplemente preparados (pero sin cortar en forma determinada), acidulados o desgelatinizados; polvo y desperdicios de estas materias.","0"
"2018-04-01","0510 - Ambar gris, castoreo, algalia y almizcle; cantaridas; bilis, incluso desecada; glandulas y demas sustancias de origen animal utilizadas para la preparacion de productos farmaceuticos, frescas, refrigeradas, congeladas o conservadas provisionalmente de ot","0"
"2018-04-01","0511 - Productos de origen animal no expresados ni comprendidos en otra parte; animales muertos de los capitulos 1 o 3, impropios para la alimentacion humana.","1153"
"2018-04-01","0701 - Papas (patatas)* frescas o refrigeradas.","356"
"2018-04-01","0702 - Tomates frescos o refrigerados.","282"
"2018-04-01","0703 - Cebollas, chalotes, ajos, puerros y demas hortalizas (incluso silvestres) aliaceas, frescos o refrigerados.","20232"
"2018-04-01","0704 - Coles, incluidos los repollos, coliflores, coles rizadas, colinabos y productos comestibles similares del genero brassica, frescos o refrigerados.","0"
"2018-04-01","0705 - Lechugas (lactuca sativa) y achicorias, comprendidas la escarola y la endibia (cichorium spp.), frescas o refrigeradas.","143"
"2018-04-01","0706 - Zanahorias, nabos, remolachas para ensalada, salsifies, apionabos, rabanos y raices comestibles similares, frescos o refrigerados.","8"
"2018-04-01","0709 - Las demas hortalizas (incluso silvestres),frescas o refrigeradas.","685"
"2018-04-01","0710 - Hortalizas (incluso silvestres), aunque esten cocidas en agua o vapor, congeladas.","428"
"2018-04-01","0711 - Hortalizas (incluso silvestres) conservadas provisionalmente (por ejemplo: con gas sulfuroso o con agua salada, sulfurosa o adicionada de otras sustancias para asegurar dicha conservacion), pero todavia impropias para consumo inmediato.","533"
"2018-04-01","0712 - Hortalizas (incluso silvestres) secas, bien cortadas en trozos o en rodajas o bien trituradas o pulverizadas, pero sin otra preparacion.","10"
"2018-04-01","0713 - Hortalizas (incluso silvestres) de vaina secas desvainadas, aunque esten mondadas o partidas.","26960"
"2018-04-01","0714 - Raices de mandioca (yuca)*, arrurruz o salep, aguaturmas (patacas)*, batatas (boniatos, camotes)* y raices y tuberculos similares ricos en fecula o inulina, frescos, refrigerados, congelados o secos, incluso troceados o en ""pellets""; medula de sagu.","0"
"2018-04-01","0802 - Los demas frutos de cascara frescos o secos, incluso sin cascara o mondados.","3692"
"2018-04-01","0804 - Datiles, higos, piqas tropicales (ananas), aguacates (paltas)*, guayabas, mangos y mangostanes, frescos o secos.","0"
"2018-04-01","0805 - Agrios (citricos) frescos o secos.","24181"
"2018-04-01","0806 - Uvas, frescas o secas, incluidas las pasas.","7441"
"2018-04-01","0808 - Manzanas, peras y membrillos, frescos.","57654"
"2018-04-01","0809 - Damascos (chabacanos, albaricoques)*, cerezas, duraznos (melocotones)* (incluidos los griqones y nectarinas), ciruelas y endrinas, frescos.","296"
"2018-04-01","0810 - Las demas frutas u otros frutos, frescos.","1286"
"2018-04-01","0811 - Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adicion de azucar u otro edulcorante.","291"
"2018-04-01","0813 - Frutas y otros frutos, secos, excepto los de las partidas n: 08.01 a 08.06; mezclas de frutas u otros frutos, secos, o de frutos de cascara de este capitulo.","6203"
"2018-04-01","0901 - Cafe, incluso tostado o descafeinado; cascara y cascarilla de cafe; sucedaneos del cafe que contengan cafe en cualquier proporcion.","189"
"2018-04-01","0902 - Te, incluso aromatizado.","11895"
"2018-04-01","0903 - Yerba mate.","5238"
"2018-04-01","0904 - Pimienta del genero piper; frutos de los generos capsicum o pimenta, secos, triturados o pulverizados.","20"
"2018-04-01","0909 - Semillas de anis, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro.","141"
"2018-04-01","0910 - Jengibre, azafran, curcuma, tomillo, hojas de laurel, ""curry"" y demas especias.","0"
"2018-04-01","1001 - Trigo y morcajo (tranquillon).","127001"
"2018-04-01","1002 - Centeno.","0"
"2018-04-01","1003 - Cebada.","75049"
"2018-04-01","1004 - Avena.","0"
"2018-04-01","1005 - Maiz.","462515"
"2018-04-01","1006 - Arroz.","12225"
"2018-04-01","1007 - Sorgo de grano (granmfero).","276"
"2018-04-01","1008 - Alforfon, mijo y alpiste; los demas cereales.","679"
"2018-04-01","1101 - Harina de trigo o de morcajo (tranquillsn).","17800"
"2018-04-01","1102 - Harina de cereales, excepto de trigo o de morcajo (tranquillon).","334"
"2018-04-01","1103 - Graqones, semola y ""pellets"", de cereales.","823"
"2018-04-01","1104 - Granos de cereales trabajados de otro modo (por ejemplo: mondados, aplastados, en copos, perlados, troceados o quebrantados), excepto el arroz de la partida n: 10.06; germen de cereales entero, aplastado, en copos o molido.","772"
"2018-04-01","1105 - Harina, semola, polvo, copos, granulos y ""pellets"" de papa (patata)*.","0"
"2018-04-01","1106 - Harina, semola y polvo de las hortalizas (incluso silvestres) de la partida n: 07.13, de sagu o de las raices o tuberculos de la partida n: 07.14 o de los productos del capitulo 8.","0"
"2018-04-01","1107 - Malta (de cebada u otros cereales), incluso tostada.","9616"
"2018-04-01","1108 - Almidon y fecula; inulina.","2473"
"2018-04-01","1109 - Gluten de trigo, incluso seco.","0"
"2018-04-01","1201 - Habas (porotos, frijoles, frijoles)* de soja (soya); incluso quebrantadas.","84895"
"2018-04-01","1202 - Manies (cacahuetes, cacahuates)* sin tostar ni cocer de otro modo, incluso sin cascara o quebrantados.","7757"
"2018-04-01","1204 - Semilla de lino, incluso quebrantada.","560"
"2018-04-01","1205 - Semillas de nabo (nabina) o de colza, incluso quebrantadas.","756"
"2018-04-01","1206 - Semilla de girasol, incluso quebrantada.","5056"
"2018-04-01","1207 - Las demas semillas y frutos oleaginosos, incluso quebrantados.","814"
"2018-04-01","1208 - Harina de semillas o de frutos oleaginosos, excepto la harina de mostaza.","36"
"2018-04-01","1209 - Semillas, frutos y esporas, para siembra.","5292"
"2018-04-01","1210 - Conos de lupulo frescos o secos, incluso triturados, molidos o en ""pellets""; lupulino.","0"
"2018-04-01","1211 - Plantas, partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfu- meria, medicina o para usos insecticidas, parasiticidas o similares, frescos o secos, inclusos cortados, quebrantados o pulverizados.","268"
"2018-04-01","1212 - Algarrobas, algas, remolacha azucarera y caqa de azucar, frescas, refrigeradas, congeladas o secas, incluso pulverizadas; carozos (huesos)* y almendras de frutos y demas productos vegetales (incluidas las raices de achicoria sin tostar de la variedad cic","0"
"2018-04-01","1214 - Nabos forrajeros, remolachas forrajeras, raices forrajeras, heno, alfalfa,trebol, esparceta, coles forrajeras, altramuces, vezas y productos forrajeros similares,incluso en ""pellets"".","1967"
"2018-04-01","1301 - Goma laca; gomas, resinas, gomorresinas y oleorresinas (por ejemplo: balsamos), naturales.","547"
"2018-04-01","1302 - Jugos y extractos vegetales; materias pecticas, pectinatos y pectatos; agar-agar y demas mucilagos y espesativos derivados de los vegetales, incluso modificados.","505"
"2018-04-01","1401 - Materias vegetales de las especies utilizadas principalmente en cesteria o esparteria (por ejemplo: bambu, roten (ratan)*, caqa, junco, mimbre, rafia, paja de cereales limpiada, blanqueada o teqida, corteza de tilo).","0"
"2018-04-01","1404 - Productos vegetales no expresados ni comprendidos en otra parte.","0"
"2018-04-01","1501 - Grasa de cerdo (incluida la manteca de cerdo) y grasa de ave, excepto las de las partidas n: 02.09 o 15.03.","0"
"2018-04-01","1502 - Grasa de animales de las especies bovina, ovina o caprina, excepto las de la partida 15.03.","949"
"2018-04-01","1503 - Estearina solar, aceite de manteca de cerdo, oleoestearina, oleomargarina y aceite de sebo, sin emulsionar, mezclar ni preparar de otro modo.","0"
"2018-04-01","1505 - Grasa de lana y sustancias grasas derivadas, incluida la lanolina.","661"
"2018-04-01","1506 - Las demas grasas y aceites animales, y sus fracciones, incluso refinados, pero sin modificar quimicamente.","0"
"2018-04-01","1507 - Aceite de soja (soya) y sus fracciones, incluso refinado, pero sin modificar quimicamente.","325398"
"2018-04-01","1508 - Aceite de mani (cacahuate, cacahuete)* y sus fracciones, incluso refinado, pero sin modificar quimicamente.","1640"
"2018-04-01","1509 - Aceite de oliva y sus fracciones, incluso refinado, pero sin modificar quimicamente.","2001"
"2018-04-01","1512 - Aceites de girasol, cartamo o algodon, y sus fracciones, incluso refinados, pero sin modificar quimicamente.","66578"
"2018-04-01","1515 - Las demas grasas y aceites vegetales fijos (incluido el aceite de jojoba), y sus fracciones, incluso refinados, pero sin modificar quimicamente.","5592"
"2018-04-01","1516 - Grasas y aceites, animales o vegetales, y sus fracciones, parcial o totalmente hidrogenados, interesterificados, reesterificados o elaidinizados, incluso refinados, pero sin preparar de otro modo.","101"
"2018-04-01","1517 - Margarina; mezclas o preparaciones alimenticias de grasas o aceites, animales o vegetales, o de fracciones de diferentes grasas o aceites, de este capitulo, excepto las grasas y aceites alimenticios y sus fracciones, de la partida n: 15.16.","7370"
"2018-04-01","1518 - Grasas y aceites, animales o vegetales, y sus fracciones, cocidos, oxidados, deshidratados, sulfurados, soplados, polimerizados por calor en vacio o atmosfera inerte (""estandolizados""), o modificados quimicamente de otra forma, excepto los de la partida","6422"
"2018-04-01","1520 - Glicerol en bruto; aguas y lejmas glicerinosas.","4045"
"2018-04-01","1521 - Ceras vegetales (excepto los trigliceridos), cera de abejas o de otros insectos y esperma de ballena o de otros cetaceos (espermaceti), incluso refinadas o coloreadas.","0"
"2018-04-01","1601 - Embutidos y productos similares de carne, despojos o sangre; preparaciones alimenticias a base de estos prouctos.","0"
"2018-04-01","1602 - Las demas preparaciones y conservas de carne, despojos o sangre.","10359"
"2018-04-01","1603 - Extractos y jugos de carne, pescado o de crustaceos, moluscos o demas invertebrados acuaticos.","0"
"2018-04-01","1604 - Preparaciones y conservas de pescado; caviar y sus sucedaneos preparados con huevas de pescado.","168"
"2018-04-01","1605 - Crustaceos, moluscos y demas invertebrados acuaticos, preparados o conservados.","159"
"2018-04-01","1701 - Azucar de caqa o de remolacha y sacarosa quimicamente pura, en estado solido.","2050"
"2018-04-01","1702 - Los demas azucares, incluidas la lactosa, maltosa, glucosa y fructosa (levulosa) quimicamente puras, en estado solido; jarabe de azucar sin adicion de aromatizante ni colorante; sucedaneos de la miel, incluso mezclados con miel natural; azucar y melaza c","2103"
"2018-04-01","1704 - Articulos de confiteria sin cacao (incluido el chocolate blanco).","3430"
"2018-04-01","1805 - Cacao en polvo sin adicion de azucar ni otro edulcorante.","0"
"2018-04-01","1806 - Chocolate y demas preparaciones alimenticias que contengan cacao.","7189"
"2018-04-01","1901 - Extracto de malta; preparaciones alimenticias de harina, semola, almidon, fecula o extracto de malta, que no contengan cacao o con un contenido de cacao inferior al 40% en peso calculado sobre una base totalmente desgrasada, no expresadas ni comprendidas","12983"
"2018-04-01","1902 - Pastas alimenticias, incluso cocidas o rellenas (de carne u otras sustancias) o bien preparadas de otra forma, tales como espaguetis, fideos, macarrones, tallarines, lasaqas, qoquis, ravioles, canelones; cuscus, incluso preparado.","1440"
"2018-04-01","1904 - Productos a base de cereales obtenidos por inflado o tostado (por ejemplo: hojuelas o copos de maiz); cereales (excepto el maiz) en grano o en forma de copos u otro grano trabajado (excepto la harina y semola), precocidos o preparados de otro modo, no ex","847"
