"indice_tiempo","partida","valor"
"2018-12-01","2701 - Hullas; briquetas, ovoides y combustibles solidos similares, obtenidos de la hulla.","30446"
"2018-12-01","2703 - Turba (comprendida la utilizada para cama de animales), incluso aglomerada.","70"
"2018-12-01","2704 - Coques y semicoques de hulla, lignito o turba, incluso aglomerados; carbsn de retorta.","0"
"2018-12-01","2707 - Aceites y demas productos de la destilacion de los alquitranes de hulla de alta temperatura; productos analogos en los que los constituyentes aromaticos predominen en peso sobre los no aromaticos.","206"
"2018-12-01","2708 - Brea y coque de brea de alquitran de hulla o de otros alquitranes minerales.","0"
"2018-12-01","2710 - Aceites de petrsleo o de mineral bituminoso, excepto los aceites crudos; preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petrsleo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites","126537"
"2018-12-01","2711 - Gas de petroleo y demas hidrocarburos gaseosos.","70841"
"2018-12-01","2712 - Vaselina; parafina, cera de petroleo microcristalina, ""slack wax"", ozoquerita, cera de lignito, cera de turba, demas ceras minerales y productos similares obtenidos por sintesis o por otros procedimientos, incluso coloreados.","898"
"2018-12-01","2713 - Coque de petroleo, betun de petroleo y demas residuos de los aceites de petroleo o de mineral bituminoso.","184"
"2018-12-01","2715 - Mezclas bituminosas a base de asfalto o de betun naturales, de betun de petroleo, de alquitran mineral o de brea de alquitran mineral (por ejemplo: mastiques bituminosos, ""cut backs"").","83"
"2018-12-01","2716 - Energia electrica.","30911"
"2018-12-01","2801 - Fluor, cloro, bromo y yodo.","27"
"2018-12-01","2803 - Carbono (negros de humo y otras formas de carbono no expresadas ni comprendidas en otra parte).","227"
"2018-12-01","2804 - Hidrogeno, gases nobles y demas elementos no metalicos.","1027"
"2018-12-01","2805 - Metales alcalinos o alcalinoterreos; metales de las tierras raras, escandio e itrio, incluso mezclados o aleados entre si; mercurio.","98"
"2018-12-01","2806 - Cloruro de hidrogeno (acido clorhidrico); acido clorosulfurico.","23"
"2018-12-01","2807 - Acido sulfzrico; oleum.","2386"
"2018-12-01","2808 - Acido nmtrico; acidos sulfonmtricos.","79"
"2018-12-01","2809 - Pentaoxido de difosforo; acido fosforico y acidos polifosforicos.","1911"
"2018-12-01","2810 - Sxidos de boro; acidos bsricos.","1"
"2018-12-01","2811 - Los demas acidos inorganicos y los demas compuestos oxigenados inorganicos de los elementos no metalicos.","1315"
"2018-12-01","2812 - Halogenuros y oxihalogenuros de los elementos no metalicos.","18"
"2018-12-01","2813 - Sulfuros de los elementos no metalicos; trisulfuro de fosforo comercial.","0"
"2018-12-01","2814 - Amoniaco anhidro o en disolucion acuosa.","0"
"2018-12-01","2815 - Hidroxido de sodio (sosa o soda caustica); hidroxido de potasio (potasa caustica); peroxidos de sodio o de potasio.","215"
"2018-12-01","2816 - Hidroxido y peroxido de magnesio; oxidos, hidroxidos y peroxidos, de estroncio o de bario.","17"
"2018-12-01","2817 - Sxido de cinc; persxido de cinc.","382"
"2018-12-01","2818 - Corindon artificial, aunque no sea quimicamente definido; oxido de aluminio; hidroxido de aluminio.","57616"
"2018-12-01","2819 - Oxidos e hidroxidos de cromo.","31"
"2018-12-01","2820 - Oxidos de manganeso.","64"
"2018-12-01","2821 - Oxidos e hidroxidos de hierro; tierras colorantes con un contenido de hierro combinado, expresado en fe2o3, superior o igual al 70% en peso.","75"
"2018-12-01","2822 - Sxidos e hidrsxidos de cobalto; sxidos de cobalto comerciales.","683"
"2018-12-01","2823 - Sxidos de titanio.","250"
"2018-12-01","2825 - Hidrazina e hidroxilamina y sus sales inorganicas; las demas bases inorganicas; los demas oxidos, hidroxidos y peroxidos de metales.","804"
"2018-12-01","2826 - Fluoruros; fluorosilicatos, fluoroaluminatos y demas sales complejas de fluor.","1354"
"2018-12-01","2827 - Cloruros, oxicloruros e hidroxicloruros; bromuros y oxibromuros; yoduros y oxiyoduros.","1093"
"2018-12-01","2828 - Hipoclorito; hipoclorito de calcio comercial; cloritos; hipobromitos.","170"
"2018-12-01","2829 - Cloratos y percloratos; bromatos y perbromatos; yodatos y peryodatos.","313"
"2018-12-01","2830 - Sulfuros; polisulfuros.","279"
"2018-12-01","2831 - Ditionitos y sulfoxilatos.","119"
"2018-12-01","2832 - Sulfitos; tiosulfatos.","330"
"2018-12-01","2833 - Sulfatos; alumbres; peroxosulfatos (persulfatos).","3134"
"2018-12-01","2834 - Nitritos; nitratos.","386"
"2018-12-01","2835 - Fosfinatos (hipofofitos), fosfonatos (fosfitos), fosfatos y polifosfatos.","3134"
"2018-12-01","2836 - Carbonatos; peroxocarbonatos (percarbonatos); carbonato de amonio comercial que contenga carbamato de amonio.","4303"
"2018-12-01","2837 - Cianuros, oxicianuros y cianuros complejos.","2866"
"2018-12-01","2839 - Silicatos; silicatos comerciales de los metales alcalinos.","110"
"2018-12-01","2840 - Boratos; peroxoboratos (perboratos).","19"
"2018-12-01","2841 - Sales de los acidos oxometalicos o peroxometalicos.","211"
"2018-12-01","2842 - Las demas sales de los acidos o peroxoacidos inorganicos (incluidos los aluminosilicatos aunque no sean de constitucisn qummica definida), excepto los aziduros (azidas).","89"
"2018-12-01","2843 - Metal precioso en estado coloidal; compuestos inorganicos u organicos de metal precioso, aunque no sean de constitucion quimica definida; amalgamas de metal precioso.","131"
"2018-12-01","2844 - Elementos quimicos radiactivos e isotopos radiactivos (incluidos los elementos quimicos e isotopos fisionables o fertiles) y sus compuestos; mezclas y residuos que contengan estos productos.","445"
"2018-12-01","2845 - Isotopos, excepto los de la partida n: 28.44; sus compuestos, inorganicos u organicos, aunque no sean de constitucion quimica definida.","45"
"2018-12-01","2846 - Compuestos, inorganicos u organicos, de metales de las tierras raras, del itrio, del escandio o de las mezclas de estos metales.","0"
"2018-12-01","2847 - Peroxido de hidrogeno (agua oxigenada), incluso solidificado con urea.","1117"
"2018-12-01","2849 - Carburos, aunque no sean de constitucion quimica definida.","572"
"2018-12-01","2850 - Hidruros, nitruros, aziduros (azidas), siliciuros y boruros, aunque no sean de constitucisn qummica definida, excepto los compuestos que consistan igualmente en carburos de la partida 28.49.","35"
"2018-12-01","2852 -  COMPUESTOS INORGÁNICOS U ORGÁNICOS, DE MERCURIO, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA, EXCEPTO LAS AMALGAMAS.","117"
"2018-12-01","2853 -  LOS DEMÁS COMPUESTOS INORGÁNICOS (INCLUIDA EL AGUA DESTILADA, DE CONDUCTIBILIDAD O DEL MISMO GRADO DE PUREZA); AIRE LÍQUIDO, AUNQUE SE LE HAYAN ELIMINADO LOS GASES NOBLES; AIRE COMPRIMIDO; AMALGAMAS, EXCEPTO LAS DE METAL PRECIOSO.","1"
"2018-12-01","2901 - Hidrocarburos aciclicos.","4185"
"2018-12-01","2902 - Hidrocarburos ciclicos.","138"
"2018-12-01","2903 - Derivados halogenados de los hidrocarburos.","2205"
"2018-12-01","2904 - Derivados sulfonados, nitrados o nitrosados de los hidrocarburos, incluso halogenados.","211"
"2018-12-01","2905 - Alcoholes aciclicos y sus derivados halogenados, sulfonados, nitrados o nitrosados.","8703"
"2018-12-01","2906 - Alcoholes ciclicos y sus derivados halogenados, sulfonados, nitrados o nitrosados.","514"
"2018-12-01","2907 - Fenoles; fenoles-alcoholes.","1664"
"2018-12-01","2908 - Derivados halogenados, sulfonados, nitrados o nitrosados, de los fenoles o de los fenoles - alcoholes.","195"
"2018-12-01","2909 - Eteres, eteres-alcoholes, eteres-fenoles, eteres- alcoholes-fenoles, peroxidos de alcoholes, peroxidos de eteres, peroxidos de cetonas (aunque no sean de constitucion quimica definida), y sus derivados halogenados, sulfonados, nitrados o nitrosados.","2078"
"2018-12-01","2910 - Epoxidos, epoxialcoholes, epoxifenoles y epoxieteres, con tres atomos en el ciclo, y sus derivados halogenados, sulfonados, nitrados o nitrosados.","3232"
"2018-12-01","2911 - Acetales y semiacetales, incluso con otras funciones oxigenadas, y sus derivados halogenados, sulfonados, nitrados o nitrosados.","20"
"2018-12-01","2912 - Aldehidos, incluso con otras funciones oxigenadas; polimeros ciclicos de los aldehidos; paraformaldehido.","1975"
"2018-12-01","2913 - Derivados halogenados, sulfonados, nitrados o nitrosados de los productos de la partida 29.12.","0"
"2018-12-01","2914 - Cetonas y quinonas, incluso con otras funciones oxigenadas, y sus derivados halogenados, sulfonados, nitrados o nitrosados.","2102"
"2018-12-01","2915 - Acidos monocarboxilicos aciclicos saturados y sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","7028"
"2018-12-01","2916 - Acidos monocarboxilicos aciclicos no saturados y acidos monocarboxilicos ciclicos, sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","5466"
"2018-12-01","2917 - Acidos policarboxilicos, sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","14729"
"2018-12-01","2918 - Acidos carboxilicos con funciones oxigenadas suplementarias y sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","6760"
"2018-12-01","2919 - Isteres fosfsricos y sus sales, incluidos los lactofosfatos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","188"
"2018-12-01","2920 - Esteres de los demas acidos inorganicos (excepto los esteres de halogenuros de hidrogeno) y sus sales; sus derivados halogenados, sulfonados, nitrados o nitrosados.","296"
"2018-12-01","2921 - Compuestos con funcion amina.","2572"
"2018-12-01","2922 - Compuestos aminados con funciones oxigenadas.","3856"
"2018-12-01","2923 - Sales e hidroxidos de amonio cuaternario; lecitinas y otros fosfoaminolipidos.","2332"
"2018-12-01","2924 - Compuestos con funcion carboxiamida; compuestos con funcion amida del acido carbonico.","5315"
"2018-12-01","2925 - Compuestos con funcion carboxiimida (incluida la sacarina y sus sales) o con funcion imina.","529"
"2018-12-01","2926 - Compuestos con funcion nitrilo.","997"
"2018-12-01","2927 - Compuestos diazoicos, azoicos o azoxi.","65"
"2018-12-01","2928 - Derivados organicos de la hidrazina o de la hidroxilamina.","1154"
"2018-12-01","2929 - Compuestos con otras funciones nitrogenadas.","1927"
"2018-12-01","2930 - Tiocompuestos organicos.","7264"
"2018-12-01","2931 - Los demas compuestos srgano-inorganicos.","35815"
"2018-12-01","2932 - Compuestos heterociclicos con heteroatomo(s) de oxigeno exclusivamente.","4681"
"2018-12-01","2933 - Compuestos heterociclicos con heteroatomo(s) de nitrogeno exclusivamente.","22980"
"2018-12-01","2934 - Acidos nucleicos y sus sales; los demas compuestos heterociclicos.","8614"
"2018-12-01","2935 - Sulfonamidas.","7341"
"2018-12-01","2936 - Provitaminas y vitaminas, naturales o reproducidas por sintesis (incluidos los concentrados naturales) y sus derivados utilizados principalmente como vitaminas, mezclados o no entre si o en disoluciones de cualquier clase.","1920"
"2018-12-01","2937 - Hormonas, naturales o reproducidas por sintesis; sus derivados utilizados principalmente como hormonas; los demas esteroides utilizados principalmente como hormonas.","2692"
"2018-12-01","2938 - Heterosidos, naturales o reproducidos por sintesis, sus sales, eteres, esteres y demas derivados.","681"
"2018-12-01","2939 - Alcaloides vegetales, naturales o reproducidos por sintesis, sus sales, eteres, esteres y demas derivados.","403"
"2018-12-01","2940 - Azzcares qummicamente puros, excepto la sacarosa, lactosa, maltosa, glucosa y fructosa (levulosa); iteres, acetales y isteres de azzcares y sus sales, excepto los productos de las partidas 29.37, 29.38 s 29.39.","623"
"2018-12-01","2941 - Antibioticos.","2386"
"2018-12-01","2942 - Los demas compuestos organicos.","392"
"2018-12-01","3001 - Glandulas y demas organos para uso opoterapicos, desecados, incluso pulverizados; extractos de glandulas o de otros organos o de sus secreciones, para usos opoterapicos; heparina y sus sales; las demas sustancias humanas o animales preparadas para usos t","162"
"2018-12-01","3002 - Sangre humana; sangre animal preparada para usos terapeuticos, profilacticos o de diagnostico; antisueros (sueros con anticuerpos), demas fracciones de la sangre y productos inmunologicos modificados, incluso obtenidos por proceso biotecnologico; vacunas","92622"
"2018-12-01","3003 - Medicamentos (excepto los productos de las partidas n: 30.02, 30.05 o 30.06) constituidos por productos mezclados entre si, preparados para usos terapeuticos o profilacticos, sin dosificar ni acondicionar para la venta al por menor.","2642"
"2018-12-01","3004 - Medicamentos (excepto los productos de las partidas n: 30.02, 30.05 o 30.06) constituidos por productos mezclados o sin mezclar, preparados para usos terapeuticos o profilacticos, dosificados o acondicionados para la venta al por menor.","90778"
"2018-12-01","3005 - Guatas, gasas, vendas y articulos analogos (por ejemplo: apositos, esparadrapos, sinapismos), impregnados o recubiertos de sustancias farmaceuticas o acondicionados para la venta al por menor con fines medicos, quirurgicos, odontologicos o veterinaros.","1125"
"2018-12-01","3006 - Preparaciones y articulos farmaceuticos a que se refiere la nota 4 de este capitulo.","6771"
"2018-12-01","3101 - Abonos de origen animal o vegetal, incluso mezclados entre si o tratados quimicamente; abonos procedentes de la mezcla o del tratamiento quimico de productos de origen animal o vegetal.","0"
"2018-12-01","3102 - Abonos minerales o quimicos nitrogenados.","21390"
"2018-12-01","3103 - Abonos minerales o quimicos fosfatados.","317"
"2018-12-01","3104 - Abonos minerales o quimicos potasicos.","2100"
"2018-12-01","3105 - Abonos minerales o quimicos, con dos o tres de los elementos fertilizantes: nitrogeno, fosforo y potasio, los demas abonos; productos de este capitulo en tabletas o formas similares o en envases de un peso bruto inferior o igual a 10 kg.","7234"
"2018-12-01","3201 - Extractos curtientes de origen vegetal; taninos y sus sales, eteres, esteres y demas derivados.","266"
"2018-12-01","3202 - Productos curtientes organicos sinteticos; productos curtientes inorganicos; preparaciones curtientes, incluso con productos curtientes naturales; preparaciones enzimaticas para precurtido.","1332"
"2018-12-01","3203 - Materias colorantes de origen vegetal o animal (incluidos los extractos tintsreos, excepto los negros de origen animal), aunque sean de constitucisn qummica definida; preparaciones a que se refiere la nota 3 de este capmtulo a base de materias colorantes","250"
"2018-12-01","3204 - Materias colorantes organicas sinteticas, aunque sean de constitucion quimica definida; preparaciones a que se refiere la nota 3 de este capitulo, a base de materias colorantes organicas sinteticas; productos organicos sinteticos del tipo de los utilizad","3520"
"2018-12-01","3205 - Lacas colorantes; preparaciones a que se refiere la nota 3 de este capitulo a base de lacas colorantes.","117"
"2018-12-01","3206 - Las demas materias colorantes; preparaciones a que se refiere la nota 3 de este capitulo, excepto las de las partidas n: 32.03, 32.04 o 32.05;productos inorganicos del tipo de los utilizados como luminoforos, aunque sean de constitucion quimica definida.","8374"
"2018-12-01","3207 - Pigmentos, opacificantes y colores preparados, composiciones vitrificables, engobes, abrillantadores (lustres) liquidos y preparaciones similares, del tipo de los utilizados en ceramica, esmaltado o en la industria del vidrio; frita de vidrio y demas vid","1344"
"2018-12-01","3208 - Pinturas y barnices a base de polimeros sinteticos o naturales modificados, dispersos o disueltos en un medio no acuoso; disoluciones definidas en la nota 4 de este capitulo.","3984"
"2018-12-01","3209 - Pinturas y barnices a base de polimeros sinteticos o naturales modificados, dispersos o disueltos en un medio acuoso.","750"
"2018-12-01","3210 - Las demas pinturas y barnices; pigmentos al agua preparados de los tipos utilizados para el acabado del cuero.","46"
"2018-12-01","3211 - Secativos preparados.","162"
"2018-12-01","3212 - Pigmentos (incluidos el polvo o escamillas metalicos) dispersos en medios no acuosos, liquidos o en pasta, del tipo de los utilizados para la fabricacion de pinturas; hojas para el marcado a fuego; tintes y demas materias colorantes en formas o en envase","795"
"2018-12-01","3213 - Colores para la pintura artistica, la enseqanza, la pintura de carteles, para matizar o para entretenimiento y colores similares, en pastillas, tubos, botes, frascos o en formas o envases similares.","21"
"2018-12-01","3214 - Masilla, cementos de resina y demas mastiques; plastes (enduidos) utilizados en pintura; plastes (enduidos) no refractarios del tipo de los utilizados en albaqileria.","2484"
"2018-12-01","3215 - Tintas de imprenta, tintas para escribir o dibujar y demas tintas, incluso concentradas o solidas.","2994"
"2018-12-01","3301 - Aceites esenciales (desterpenados o no ), incluidos los ""concretos"" o ""absolutos""; resinoides; oleorresinas de extraccion; disoluciones concentradas de aceites esenciales en grasas, aceites fijos, ceras o materias analogas, obtenidas por enflorado o mace","1531"
"2018-12-01","3302 - Mezclas de sustancias odoriferas y mezclas (incluidas las disoluciones alcoholicas) a base de una o varias de estas sustancias, del tipo de las utilizadas como materias basicas para la industria; las demas preparaciones a base de sustancias odoriferas, d","5071"
"2018-12-01","3303 - Perfumes y aguas de tocador","1588"
"2018-12-01","3304 - Preparaciones de belleza de maquillaje y para el cuidado de la piel, excepto los medicamentos, incluidas las preparaciones antisolares y las bronceadoras; preparaciones para manicuras o pedicuros.","7525"
"2018-12-01","3305 - Preparaciones capilares.","7391"
"2018-12-01","3306 - Preparaciones para higiene bucal o dental, incluidos los polvos y cremas para la adherencia de las dentaduras; hilo utilizado para limpieza de los espacios interdentales (hilo dental), acondicionado para su venta al por menor al usuario.","2726"
"2018-12-01","3307 - Preparaciones para afeitar o para antes o despues del afeitado, desodorantes corporales, preparaciones para el baqo, depilatorios y demas preparaciones de perfumeria, de tocador o de cosmetica, no expresadas ni comprendidas en otra parte; preparaciones d","2552"
"2018-12-01","3401 - Jabon; productos y preparaciones organicos tensoactivos usados como jabon, en barras, panes, trozos o piezas troqueladas o moldeadas, aunque contengan jabon; papel, guatas, fieltro y tela sin tejer, impregnados, recubiertos o revestidos de jabon o de det","2958"
"2018-12-01","3402 - Agentes de superficie organicos (excepto el jabon); preparaciones tensoactivas, preparaciones para lavar (incluidas las preparaciones auxiliares de lavado) y preparaciones de limpieza, aunque contengan jabon, excepto las de la partida n: 34.01.","14170"
"2018-12-01","3403 - Preparaciones lubricantes (incluidos los aceites de corte, las preparaciones para aflojar tuercas, las preparaciones antiherrumbre o anticorrosion y las preparaciones para el desmoldeo, a base de lubricantes) y preparaciones del tipo de las utilizadas pa","3919"
"2018-12-01","3404 - Ceras artificiales y ceras preparadas.","812"
"2018-12-01","3405 - Betunes y cremas para el calzado, encausticos, abrillantadores (lustres) para carrocerias, vidrio o metal, pastas y polvos para fregar y preparaciones similares (incluso papel, guatas, fieltro, tela sin tejer, plastico o caucho celulares, impregnados, re","462"
"2018-12-01","3406 - Velas, cirios y articulos similares.","240"
"2018-12-01","3407 - Pastas de modelar, incluidas las presentadas para entretenimiento de los niqos; preparaciones llamadas ""ceras para odontologma"" o ""compuestos para impresisn dental"", presentadas en juegos o surtidos, en envases para la venta al por menor o en plaquitas,","58"
"2018-12-01","3501 - Caseina, caseinatos y demas derivados de la caseina; colas de caseina.","751"
"2018-12-01","3502 - Albuminas (incluidos los concentrados de varias proteinas de lactosuero, con un contenido de proteinas de lactosuero superior al 80% en peso, calculado sobre materia seca), albuminatos y demas derivados de las albuminas.","181"
"2018-12-01","3503 - Gelatinas (aunque se presenten en hojas cuadradas o rectangulares, incluso trabajadas en la superficie o coloreadas) y sus derivados; ictiocola; las demas colas de origen animal, excepto las colas de casemna de la partida 35.01.","1109"
"2018-12-01","3504 - Peptonas y sus derivados; las demas materias proteicas y sus derivados, no expresados ni comprendidos en otra parte; polvo de cueros y pieles, incluso tratado al cromo.","966"
"2018-12-01","3505 - Dextrina y demas almidones y feculas modificados (por ejemplo: almidones y feculas pregelatinizados o esterificados); colas a base de almidon, fecula, dextrina o demas almidones y feculas modificados.","905"
"2018-12-01","3506 - Colas y demas adhesivos preparados, no expresados ni comprendidos en otra parte; productos de cualquier clase utilizados como colas o adhesivos, acondicionados para la venta al por menor como colas o adhesivos, de peso neto inferior o igual a 1 kg.","3155"
"2018-12-01","3507 - Enzimas; preparaciones enzimaticas no expresadas ni comprendidas en otra parte.","4061"
"2018-12-01","3602 - Explosivos preparados, excepto las polvoras.","237"
"2018-12-01","3603 - Mechas de seguridad; cordones detonantes; cebos y capsulas fulminantes; inflamadores; detonadores electricos.","624"
"2018-12-01","3604 - Articulos para fuegos artificiales, cohetes de seqales o granifugos y similares, petardos y demas articulos de pirotecnia.","609"
"2018-12-01","3606 - Ferrocerio y demas aleaciones piroforicas en cualquier forma; articulos de materias inflamables a que se refiere la nota 2 de este capitulo.","0"
"2018-12-01","3701 - Placas y peliculas planas, fotograficas, sensibilizadas, sin impresionar, excepto las de papel, carton o textiles; peliculas fotograficas planas autorrevelables, sensibilizadas, sin impresionar, incluso en cargadores.","1818"
"2018-12-01","3702 - Peliculas fotograficas en rollos, sensibilizadas, sin impresionar, excepto las de papel, carton o textiles; peliculas fotograficas autorrevelables en rollos, sensibilizadas, sin impresionar.","134"
"2018-12-01","3703 - Papel, carton y textiles, fotograficos, sensibilizados, sin impresionar.","272"
"2018-12-01","3707 - Preparaciones quimicas para uso fotografico, excepto los barnices, colas, adhesivos y preparaciones similares; productos sin mezclar para uso fotografico, dosificados o acondicionados para la venta al por menor listos para su empleo.","312"
"2018-12-01","3801 - Grafito artificial; grafito coloidal o semicoloidal; preparaciones a base de grafito o de otros carbonos, en pasta, bloques, plaquitas u otras semimanufacturas.","617"
"2018-12-01","3802 - Carbones activados; materias minerales naturales activadas; negros de origen animal, incluido el negro animal agotado.","1147"
"2018-12-01","3804 - Lejmas residuales de la fabricacisn de pastas de celulosa, aunque estin concentradas, desazucaradas o tratadas qummicamente, incluidos los lignosulfonatos, excepto el ""tall oil"" de la partida 38.03.","231"
"2018-12-01","3805 - Esencias de trementina, de madera de pino, de pasta celulosica al sulfato (sulfato de trementina) y demas esencias terpenicas procedentes de la destilacion o de otros tratamientos de la madera de coniferas; dipenteno en bruto; esencia de pasta celulosica","0"
"2018-12-01","3806 - Colofonias y acidos resinicos, y sus derivados; esencia y aceites de colofonia; gomas fundidas.","214"
"2018-12-01","3808 - Insecticidas, raticidas, fungicidas, herbicidas, inhibidores de germinacion y reguladores del crecimiento de las plantas, desinfectantes y productos similares, presentados en formas o en envases para la venta al por menor, o como preparaciones o articulo","40560"
"2018-12-01","3809 - Aprestos y productos de acabado, aceleradores de tintura o de fijacion de materias colorantes y demas productos y preparaciones (por ejemplo: aprestos y mordientes), del tipo de los utilizados en la industria textil, del papel, del cuero o industrias sim","1030"
"2018-12-01","3810 - Preparaciones para el decapado de los metales; flujos y demas preparaciones auxiliares para soldar metal; pastas y polvos para soldar, constituidos por metal y otros productos; preparaciones del tipo de las utilizadas para recubrir o rellenar electrodos","226"
"2018-12-01","3811 - Preparaciones antidetonantes, inhibidores de oxidacion, aditivos peptizantes, mejoradores de viscosidad, anticorrosivos y demas aditivos preparados para aceites minerales (incluida la gasolina) u otros liquidos utilizados para los mismos fines que los ac","8777"
"2018-12-01","3812 - Aceleradores de vulcanizacion preparados; plastificantes compuestos para caucho o plastico, no expresados ni comprendidos en otra parte; preparaciones antioxidantes y demas estabilizantes compuestos para caucho o plastico.","1096"
"2018-12-01","3813 - Preparaciones y cargas para aparatos extintores; granadas y bombas extintoras.","0"
"2018-12-01","3814 - Disolventes y diluyentes organicos compuestos, no expresados ni comprendidos en otra parte; preparaciones para quitar pinturas o barnices.","149"
"2018-12-01","3815 - Iniciadores y aceleradores de reaccion, y preparaciones cataliticas, no expresados ni comprendidos en otra parte.","2185"
"2018-12-01","3816 - Cementos, morteros, hormigones y preparaciones similares, refractarios, excepto los productos de la partida 38.01.","421"
"2018-12-01","3817 - Mezclas de alquilbencenos y mezclas de alquilnaftalenos, excepto las de las partidas n: 27.07 o 29.02.","0"
"2018-12-01","3819 - Liquidos para frenos hidraulicos y demas liquidos preparados para transmisiones hidraulicas, sin aceites de petroleo ni de mineral bituminoso o con un contenido inferior al 70% en peso de dichos aceites.","433"
"2018-12-01","3820 - Preparaciones anticongelantes y liquidos preparados para descongelar.","423"
"2018-12-01","3821 - Medios de cultivo preparados para el desarrollo de microorganismos.","533"
"2018-12-01","3822 - Reactivos para diagnsstico o laboratorio sobre cualquier soporte y reactivos para diagnsstico o laboratorio preparados, incluso sobre soporte, excepto los de las partidas 30.02 s 30.06; materiales de referencia certificados.","9952"
"2018-12-01","3823 - Acidos grasos monocarboxilicos industriales; aceites acidos del refinado; alcoholes grasos industriales.","1104"
"2018-12-01","3824 - Preparaciones aglutinantes para moldes o nucleos de fundicion; productos quimicos y preparaciones de la industria quimica o de las industrias conexas (incluidas las mezclas de productos naturales), no expresados ni comprendidos en otra parte; productos r","16209"
"2018-12-01","3901 - Polimeros de etileno en formas primarias.","26871"
"2018-12-01","3902 - Polimeros de propileno o de otras olefinas, en formas primarias.","8273"
"2018-12-01","3903 - Polimeros de estireno en formas primarias.","3934"
"2018-12-01","3904 - Polimeros de cloruro de vinilo o de otras ole- finas halogenadas, en formas primarias.","1403"
"2018-12-01","3905 - Polimeros de acetato de vinilo o de otros esteres vinilicos, en formas primarias; los demas polimeros vinilicos en formas primarias.","2453"
"2018-12-01","3906 - Polimeros acrilicos en formas primarias.","9926"
"2018-12-01","3907 - Poliacetales, los demas polieteres y resinas epoxi, en formas primarias; policarbonatos, resinas alcidicas, poliesteres alilicos y demas poliesteres, en formas primarias.","12617"
"2018-12-01","3908 - Poliamidas en formas primarias.","3584"
"2018-12-01","3909 - Resinas aminicas, resinas fenolicas y poliureta- nos, en formas primarias.","5645"
"2018-12-01","3910 - Siliconas en formas primarias.","1687"
"2018-12-01","3911 - Resinas de petroleo, resinas de cumarona-indeno, politerpenos, polisulfuros, polisulfonas y demas productos previstos en la nota 3 de este capitulo, no expresados ni comprendidos en otra parte, en formas primarias.","1732"
"2018-12-01","3912 - Celulosa y sus derivados quimicos, no expresados ni comprendidos en otra parte, en formas primarias.","2700"
"2018-12-01","3913 - Polimeros naturales (por ejemplo:acido alginico) y polimeros naturales modificados (por ejemplo: proteinas endurecidas, derivados quimicos del caucho natural), no expresados ni comprendidos en otra parte, en formas primarias.","659"
"2018-12-01","3914 - Intercambiadores de iones a base de polmmeros de las partidas 39.01 a 39.13, en formas primarias.","382"
"2018-12-01","3915 - DESECHOS, DESPERDICIOS Y RECORTES, DE PLÁSTICO.","0"
"2018-12-01","3916 - Monofilamentos cuya mayor dimension del corte transversal sea superior a 1 mm, barras, varillas y perfiles, incluso trabajados en la superficie pero sin otra labor, de plastico.","878"
"2018-12-01","3917 - Tubos y accesorios de tuberia (por ejemplo: juntas, codos, empalmes (racores)), de plastico.","8223"
"2018-12-01","3918 - Revestimientos de plastico para suelos, incluso autoadhesivos, en rollos o losetas; revestimientos de plasticos para paredes o techos definidos en la nota 9 de este capitulo.","1116"
"2018-12-01","3919 - Placas, laminas, hojas, cintas, tiras y demas formas planas, autoadhesivas, de plastico, incluso en rollos.","3856"
"2018-12-01","3920 - Las demas placas, laminas, hojas y tiras, de plastico no celular y sin refuerzo, estratificacion ni soporte o combinacion similar con otras materias.","12586"
"2018-12-01","3921 - Las demas placas, laminas, hojas y tiras, de plastico.","4183"
"2018-12-01","3922 - Baqeras, duchas, lavabos, bides, inodoros y sus asientos y tapas, cisternas (depositos de agua) para inodoros y articulos sanitarios o higienicos similares, de plastico.","503"
"2018-12-01","3923 - Articulos para el transporte o envasado, de plastico; tapones, tapas, capsulas y demas dispositivos de cierre, de plastico.","7974"
"2018-12-01","3924 - Vajilla y demas articulos de uso domestico y articulos de higiene o de tocador, de plastico.","1497"
"2018-12-01","3925 - Articulos para la construccion, de plastico, no expresados ni comprendidos en otra parte.","936"
"2018-12-01","3926 - Las demas manufacturas de plastico y manufacturas de las demas materias de las partidas n: 39.01 a 39.14.","15458"
"2018-12-01","4001 - Caucho natural, balata, gutapercha, guayule, chicle y gomas naturales analogas, en formas primarias o en placas, hojas o tiras.","3725"
"2018-12-01","4002 - Caucho sintetico y caucho facticio derivado de los aceites, en formas primarias o en placas, hojas o tiras; mezclas de productos de la partida n: 40.01 con los de esta partida, en formas primarias o en placas, hojas o tiras.","6588"
"2018-12-01","4003 - Caucho regenerado en formas primarias o en placas, hojas o tiras.","0"
